id,pedido_id,produto_id,quantidade,preco_unit
3278,1093,12,4,333.85
3279,1093,45,4,290.73
3280,1094,28,1,462.5
3281,1094,55,1,285.28
3282,1094,88,1,339.29
3283,1094,68,2,385.58
3284,1095,97,3,490.43
3285,1095,25,1,133.45
3286,1095,20,3,205.35
3287,1096,35,3,426.38
3288,1096,22,1,428.77
3289,1097,86,2,10.48
3290,1097,50,4,304.19
3291,1097,15,1,499.24
3292,1097,10,4,256.91
3293,1098,43,2,409.01
3294,1099,49,1,473.22
3295,1100,36,1,309.91
3296,1100,78,1,153.59
3297,1100,42,1,430.34
3298,1100,100,1,232.04
3299,1100,67,2,432.82
3300,1101,81,4,324.62
3301,1101,48,2,34.65
3302,1102,64,3,142.36
3303,1102,37,4,226.92
3304,1103,58,2,38.51
3305,1103,98,2,365.75
3306,1103,77,4,338.98
3307,1103,72,2,178.83
3308,1104,61,4,365.24
3309,1105,73,1,491.17
3310,1105,34,1,386.87
3311,1105,68,1,204.67
3312,1105,25,3,42.91
3313,1106,12,2,232.39
3314,1106,41,2,477.55
3315,1107,52,2,109.28
3316,1107,11,1,238.92
3317,1107,22,4,15.21
3318,1108,1,1,305.43
3319,1109,55,1,117.25
3320,1109,86,2,414.33
3321,1109,64,3,74.85
3322,1109,25,3,194.23
3323,1110,86,4,46.42
3324,1110,76,3,160.48
3325,1111,42,2,433.63
3326,1112,38,2,433.42
3327,1113,13,1,486.81
3328,1113,7,4,144.94
3329,1113,88,2,231.35
3330,1113,51,3,417.68
3331,1113,19,4,271.75
3332,1114,22,4,336.97
3333,1114,21,2,46.84
3334,1114,76,1,440.31
3335,1114,25,2,60.15
3336,1115,70,4,94.09
3337,1115,63,3,369.93
3338,1115,55,4,124.59
3339,1116,66,2,439.56
3340,1116,41,2,276.32
3341,1117,74,1,175.85
3342,1117,3,4,480.29
3343,1117,76,4,394.95
3344,1117,16,4,207.36
3345,1118,52,4,353.05
3346,1118,52,4,125.62
3347,1118,2,2,431.45
3348,1118,49,3,384.62
3349,1119,22,2,51.33
3350,1119,45,2,119.72
3351,1119,12,3,340.2
3352,1119,85,4,342.59
3353,1119,43,3,17.27
3354,1120,88,4,469.16
3355,1120,20,3,208.42
3356,1120,99,1,266.19
3357,1120,74,2,45.65
3358,1120,51,2,170.42
3359,1121,69,1,283.19
3360,1121,80,3,125.26
3361,1121,3,3,393.84
3362,1121,5,2,72.17
3363,1122,89,1,476.19
3364,1122,70,2,334.53
3365,1122,77,4,487.75
3366,1123,39,3,327.7
3367,1123,79,3,424.61
3368,1123,37,1,327.16
3369,1124,65,4,316.77
3370,1124,97,4,481.59
3371,1124,57,1,350.69
3372,1125,31,3,462.59
3373,1126,62,4,229.31
3374,1126,85,2,274.24
3375,1126,79,2,22.85
3376,1126,100,4,144.7
3377,1126,9,1,482.13
3378,1127,64,4,309.11
3379,1127,80,4,275.57
3380,1127,92,4,257.84
3381,1127,17,2,420.15
3382,1128,96,2,252.01
3383,1128,69,1,397.36
3384,1128,1,3,343.97
3385,1129,31,2,344.35
3386,1129,35,3,35.42
3387,1129,47,1,335.15
3388,1129,80,4,196.66
3389,1130,4,4,288.9
3390,1130,70,1,92.28
3391,1130,44,2,391.41
3392,1131,68,3,133.09
3393,1131,51,4,235.74
3394,1131,79,2,78.77
3395,1132,82,2,322.77
3396,1132,95,2,344.93
3397,1132,29,3,396.87
3398,1133,22,1,176.69
3399,1133,88,3,49.01
3400,1134,44,2,271.19
3401,1134,44,4,97.17
3402,1134,74,4,92.16
3403,1135,29,4,473.57
3404,1135,78,2,178.23
3405,1136,65,1,119.54
3406,1136,51,1,284.37
3407,1136,83,3,189.24
3408,1137,72,3,478.57
3409,1137,42,3,17.66
3410,1137,37,4,388.77
3411,1137,25,3,119.86
3412,1138,66,1,440.1
3413,1138,15,1,463.9
3414,1138,22,4,303.51
3415,1139,91,2,265.56
3416,1140,5,2,141.88
3417,1140,27,1,420.9
3418,1140,42,4,160.71
3419,1141,42,4,62.69
3420,1141,94,2,62.54
3421,1141,28,2,189.39
3422,1142,68,4,366.64
3423,1142,55,1,126.69
3424,1142,6,4,427.26
3425,1142,35,1,480.3
3426,1143,99,1,148.9
3427,1143,46,1,27.24
3428,1144,68,4,197.64
3429,1144,68,1,351.08
3430,1145,17,1,306.49
3431,1145,47,4,13.3
3432,1145,66,2,125.15
3433,1145,18,3,207.07
3434,1146,42,4,213.88
3435,1146,58,4,398.22
3436,1146,22,4,146.97
3437,1147,66,4,355.99
3438,1147,86,3,491.75
3439,1148,55,3,369.12
3440,1148,41,3,400.34
3441,1148,17,3,97.11
3442,1149,89,1,484.14
3443,1149,4,4,492.84
3444,1149,1,2,466.96
3445,1150,40,1,86.41
3446,1151,30,2,297.3
3447,1151,17,1,479.65
3448,1151,41,1,401.66
3449,1152,44,2,12.73
3450,1153,82,1,265.68
3451,1153,24,4,282.22
3452,1153,37,1,149.12
3453,1153,80,4,199.05
3454,1154,89,2,254.8
3455,1154,82,2,217.31
3456,1154,38,4,362.49
3457,1154,1,4,83.36
3458,1155,95,3,424.52
3459,1155,37,2,460.43
3460,1156,23,1,267.66
3461,1156,25,1,371.15
3462,1157,19,2,108.09
3463,1158,8,3,315.79
3464,1159,67,1,443.89
3465,1159,63,2,213.53
3466,1159,71,2,109.94
3467,1159,69,4,179.05
3468,1160,91,4,207.97
3469,1160,23,1,335.93
3470,1161,42,3,245.24
3471,1161,47,3,375.95
3472,1162,49,3,247.08
3473,1162,5,2,432.74
3474,1162,12,3,79.8
3475,1162,85,4,197.38
3476,1162,51,2,367.48
3477,1163,16,2,361.96
3478,1164,88,2,41.03
3479,1164,92,2,107.18
3480,1164,84,2,463.64
3481,1164,4,2,478.78
3482,1165,74,2,94.55
3483,1165,22,2,373.09
3484,1165,42,1,369.07
3485,1166,31,1,323.78
3486,1166,22,2,125.86
3487,1166,90,3,330.13
3488,1166,70,2,396.78
3489,1166,40,2,166.9
3490,1167,93,4,69.86
3491,1167,64,4,371.19
3492,1167,51,2,89.17
3493,1168,74,2,471.53
3494,1168,33,3,137.91
3495,1168,93,4,309.49
3496,1169,78,2,447.7
3497,1170,74,4,11.32
3498,1170,21,2,225.67
3499,1170,86,1,172.24
3500,1170,64,4,382.28
3501,1170,91,1,114.98
3502,1171,72,2,293.99
3503,1171,4,2,74.03
3504,1171,47,1,76.01
3505,1172,23,1,278.51
3506,1172,34,1,442.85
3507,1172,88,4,307.22
3508,1172,65,4,264.13
3509,1173,27,4,181.16
3510,1173,46,3,337.0
3511,1173,69,2,126.03
3512,1173,97,4,462.91
3513,1173,36,1,108.98
3514,1174,83,2,462.05
3515,1174,74,1,409.19
3516,1174,9,3,63.65
3517,1175,94,2,477.51
3518,1175,20,1,21.19
3519,1175,94,2,391.82
3520,1176,12,3,335.36
3521,1176,36,3,107.43
3522,1176,26,2,37.78
3523,1176,61,1,292.51
3524,1176,76,1,113.1
3525,1177,15,1,308.26
3526,1177,82,2,204.93
3527,1177,15,2,368.56
3528,1177,88,2,87.13
3529,1178,85,4,238.61
3530,1178,78,2,36.22
3531,1178,49,1,66.81
3532,1178,24,4,61.21
3533,1179,5,1,312.58
3534,1180,85,2,364.27
3535,1180,26,4,466.88
3536,1180,74,2,28.14
3537,1180,44,2,221.41
3538,1181,59,1,333.57
3539,1181,14,3,390.56
3540,1182,12,3,96.31
3541,1182,72,3,21.13
3542,1183,2,2,461.75
3543,1183,20,3,491.17
3544,1183,3,3,194.03
3545,1183,47,2,353.31
3546,1184,9,4,421.43
3547,1184,28,1,404.63
3548,1184,89,3,72.82
3549,1185,100,4,413.51
3550,1185,59,1,122.14
3551,1185,25,1,79.52
3552,1185,71,4,468.23
3553,1185,50,3,274.42
3554,1186,4,2,113.89
3555,1186,96,3,471.34
3556,1186,62,2,22.57
3557,1187,79,4,70.33
3558,1188,64,4,123.1
3559,1188,77,3,39.55
3560,1189,93,1,227.13
3561,1189,76,1,221.3
3562,1189,17,1,212.05
3563,1189,68,2,431.41
3564,1189,34,1,177.77
3565,1190,91,1,118.7
3566,1190,8,3,25.87
3567,1191,52,1,311.91
3568,1192,40,4,190.6
3569,1192,76,1,191.74
3570,1192,55,3,192.27
3571,1192,33,2,473.43
3572,1193,33,1,77.06
3573,1193,15,4,222.75
3574,1193,99,1,281.92
3575,1193,66,1,400.66
3576,1194,95,1,111.54
3577,1195,52,2,59.18
3578,1195,12,3,384.09
3579,1195,67,4,89.32
3580,1195,67,1,276.74
3581,1196,19,3,229.4
3582,1197,14,1,435.53
3583,1197,60,3,355.11
3584,1197,6,1,105.79
3585,1197,32,4,231.95
3586,1197,30,1,236.35
3587,1198,37,1,484.7
3588,1198,36,3,485.28
3589,1198,52,4,157.12
3590,1199,4,1,354.99
3591,1199,24,1,286.91
3592,1200,91,3,228.94
3593,1200,64,4,302.12
3594,1200,72,1,110.24
3595,1201,86,3,107.49
3596,1202,57,4,86.73
3597,1202,51,3,420.78
3598,1203,75,2,48.68
3599,1203,18,1,267.06
3600,1203,8,4,19.3
3601,1203,55,3,207.46
3602,1204,81,3,482.89
3603,1205,15,1,380.0
3604,1205,63,1,229.0
3605,1205,33,4,70.92
3606,1205,84,1,19.63
3607,1205,70,3,296.93
3608,1206,73,1,412.07
3609,1206,41,3,291.34
3610,1206,91,2,337.18
3611,1206,23,1,165.17
3612,1206,78,1,135.21
3613,1207,39,1,405.84
3614,1207,51,4,465.34
3615,1207,83,4,323.05
3616,1207,76,1,107.35
3617,1207,54,4,345.73
3618,1208,49,3,60.01
3619,1208,63,1,82.74
3620,1208,63,3,476.75
3621,1208,32,4,289.8
3622,1209,56,2,383.48
3623,1209,89,2,113.36
3624,1210,15,3,295.6
3625,1210,9,4,405.44
3626,1210,56,3,90.92
3627,1210,60,2,22.89
3628,1210,70,1,262.63
3629,1211,8,1,53.62
3630,1211,85,2,333.77
3631,1212,70,3,56.59
3632,1213,90,2,190.99
3633,1214,15,4,451.41
3634,1214,3,1,488.25
3635,1214,66,3,464.62
3636,1214,10,1,409.51
3637,1214,39,4,448.14
3638,1215,16,2,88.75
3639,1215,46,4,473.93
3640,1215,57,2,289.83
3641,1215,2,3,224.46
3642,1215,4,2,40.24
3643,1216,41,1,215.21
3644,1216,24,4,336.63
3645,1216,11,2,196.32
3646,1217,83,4,54.84
3647,1217,66,1,467.73
3648,1217,76,4,340.43
3649,1218,55,2,303.95
3650,1218,97,2,237.05
3651,1218,86,4,293.51
3652,1219,76,1,140.9
3653,1219,16,3,122.38
3654,1219,12,3,453.31
3655,1219,55,4,65.12
3656,1220,83,4,450.8
3657,1221,87,2,248.88
3658,1221,49,2,173.32
3659,1222,59,1,391.73
3660,1222,82,4,99.05
3661,1222,54,1,443.54
3662,1223,32,4,198.03
3663,1223,55,3,468.42
3664,1223,66,1,140.17
3665,1224,2,2,41.73
3666,1224,14,2,284.81
3667,1224,46,4,79.75
3668,1225,53,2,414.5
3669,1225,17,3,275.88
3670,1225,74,1,256.24
3671,1225,52,2,140.3
3672,1225,56,2,310.9
3673,1226,20,3,203.64
3674,1226,9,4,304.95
3675,1227,9,1,315.39
3676,1227,28,1,156.95
3677,1227,97,1,297.38
3678,1227,97,2,185.3
3679,1228,27,2,499.3
3680,1228,28,4,62.9
3681,1228,1,4,362.66
3682,1228,32,3,101.42
3683,1228,42,1,459.99
3684,1229,100,1,206.3
3685,1229,47,1,455.9
3686,1229,64,3,377.73
3687,1229,79,2,138.47
3688,1229,84,1,220.17
3689,1230,36,2,351.54
3690,1231,9,4,207.01
3691,1232,96,4,449.32
3692,1232,17,1,388.48
3693,1232,74,3,301.33
3694,1232,94,1,277.89
3695,1233,71,4,236.25
3696,1234,57,1,143.03
3697,1234,14,3,212.71
3698,1235,51,3,315.05
3699,1235,70,4,474.12
3700,1236,75,2,352.45
3701,1236,71,4,351.27
3702,1236,65,4,162.69
3703,1236,89,4,287.94
3704,1237,34,3,176.74
3705,1238,79,1,64.22
3706,1238,87,2,363.97
3707,1238,88,2,38.71
3708,1239,49,3,130.73
3709,1239,10,1,182.12
3710,1239,88,4,48.52
3711,1239,77,1,121.26
3712,1240,41,4,111.5
3713,1240,91,2,211.29
3714,1240,75,2,59.0
3715,1240,77,3,170.55
3716,1240,1,1,195.7
3717,1241,84,1,301.12
3718,1242,39,3,405.43
3719,1242,38,3,97.67
3720,1242,88,4,499.33
3721,1242,95,3,394.9
3722,1242,53,4,221.36
3723,1243,34,3,396.7
3724,1244,40,1,411.89
3725,1244,47,3,217.56
3726,1245,4,4,176.56
3727,1245,40,4,393.43
3728,1245,25,3,482.73
3729,1245,32,1,218.32
3730,1246,49,3,401.48
3731,1246,24,2,428.6
3732,1246,38,4,174.89
3733,1247,43,1,204.28
3734,1248,7,3,122.16
3735,1248,87,1,350.45
3736,1248,24,4,88.53
3737,1248,38,1,95.7
3738,1248,58,2,482.01
3739,1249,61,4,350.04
3740,1249,98,3,206.61
3741,1249,50,3,310.5
3742,1249,23,1,60.79
3743,1250,65,1,55.23
3744,1250,67,3,271.37
3745,1250,1,4,496.75
3746,1251,76,1,63.09
3747,1251,64,4,245.79
3748,1251,11,2,105.98
3749,1251,46,2,293.14
3750,1251,2,4,466.06
3751,1252,92,4,76.11
3752,1252,22,4,398.34
3753,1252,94,4,47.31
3754,1253,68,2,36.2
3755,1254,62,2,370.35
3756,1254,45,3,121.71
3757,1254,69,4,434.54
3758,1255,82,4,281.51
3759,1256,66,3,491.87
3760,1256,16,2,161.78
3761,1257,33,2,256.7
3762,1257,35,3,400.49
3763,1257,55,1,25.4
3764,1257,48,3,159.7
3765,1257,44,3,329.58
3766,1258,10,2,424.3
3767,1258,25,1,78.57
3768,1259,69,4,149.88
3769,1259,80,4,344.26
3770,1260,100,4,224.81
3771,1261,38,2,129.02
3772,1261,4,2,249.75
3773,1261,72,2,435.13
3774,1261,10,4,345.69
3775,1262,84,3,359.97
3776,1262,9,1,402.59
3777,1262,6,4,481.53
3778,1262,82,3,171.19
3779,1263,30,1,199.44
3780,1263,65,3,362.4
3781,1264,30,3,315.82
3782,1264,40,3,425.41
3783,1265,90,1,430.34
3784,1266,51,1,360.43
3785,1267,66,4,257.53
3786,1267,45,1,422.85
3787,1267,33,2,146.64
3788,1267,55,3,138.21
3789,1268,47,2,411.53
3790,1269,28,4,305.36
3791,1270,88,1,17.63
3792,1270,77,3,128.05
3793,1270,59,1,82.07
3794,1270,95,3,438.33
3795,1271,68,4,494.2
3796,1271,98,2,443.55
3797,1271,41,1,159.98
3798,1271,18,4,293.6
3799,1272,58,1,144.38
3800,1272,30,2,134.36
3801,1272,94,1,407.01
3802,1272,23,4,358.13
3803,1273,72,2,453.23
3804,1273,21,2,300.27
3805,1273,14,2,126.75
3806,1274,85,1,492.81
3807,1274,21,4,24.74
3808,1275,67,2,491.87
3809,1275,72,1,358.73
3810,1275,16,2,92.21
3811,1275,2,1,409.95
3812,1275,1,2,122.71
3813,1276,50,1,348.92
3814,1277,6,4,195.91
3815,1277,81,1,258.88
3816,1277,16,4,360.28
3817,1277,38,1,278.39
3818,1278,12,3,198.02
3819,1278,93,3,40.24
3820,1279,84,3,464.99
3821,1279,11,2,324.17
3822,1280,36,1,395.22
3823,1280,99,4,393.69
3824,1280,40,2,105.54
3825,1280,76,4,434.51
3826,1280,13,3,417.71
3827,1281,99,1,107.29
3828,1282,52,4,419.3
3829,1283,36,1,191.33
3830,1283,76,3,476.72
3831,1284,43,4,418.7
3832,1284,6,1,452.44
3833,1284,86,4,222.1
3834,1284,12,4,216.82
3835,1285,51,1,453.44
3836,1286,91,3,435.08
3837,1286,29,1,355.0
3838,1286,58,3,10.78
3839,1287,79,3,59.28
3840,1287,61,3,388.49
3841,1287,2,1,266.17
3842,1287,98,3,388.77
3843,1287,71,2,220.65
3844,1288,49,3,281.44
3845,1288,78,4,88.06
3846,1289,70,1,268.7
3847,1289,67,4,283.43
3848,1289,88,1,241.51
3849,1289,10,4,392.98
3850,1290,76,1,191.79
3851,1290,59,4,98.5
3852,1290,49,1,288.98
3853,1291,12,2,71.99
3854,1292,98,4,441.78
3855,1292,81,3,232.73
3856,1293,39,2,196.27
3857,1293,1,1,281.12
3858,1293,10,3,467.92
3859,1293,66,4,186.99
3860,1293,16,3,486.04
3861,1294,91,4,233.89
3862,1294,18,1,338.77
3863,1294,78,4,155.43
3864,1294,13,2,394.19
3865,1295,78,2,147.36
3866,1295,56,4,470.58
3867,1295,19,3,96.74
3868,1295,76,4,173.79
3869,1295,91,1,230.15
3870,1296,17,3,140.54
3871,1296,45,1,413.42
3872,1296,6,3,192.7
3873,1297,17,4,391.96
3874,1297,19,1,424.01
3875,1297,47,2,423.84
3876,1298,3,1,358.05
3877,1298,52,1,41.05
3878,1298,44,2,463.42
3879,1298,7,4,144.8
3880,1299,18,2,113.52
3881,1299,61,3,425.33
3882,1299,72,2,256.52
3883,1299,36,3,444.84
3884,1300,67,1,53.59
3885,1301,34,2,88.85
3886,1301,18,4,127.78
3887,1301,70,4,45.52
3888,1301,9,3,13.06
3889,1301,72,1,395.29
3890,1302,48,1,66.92
3891,1303,14,2,423.48
3892,1304,11,3,101.11
3893,1305,57,3,121.43
3894,1306,5,2,107.81
3895,1307,76,1,406.73
3896,1307,1,3,343.44
3897,1307,90,4,135.65
3898,1307,74,1,439.86
3899,1308,30,3,352.57
3900,1308,67,2,400.75
3901,1308,72,4,212.47
3902,1309,53,2,433.95
3903,1309,33,3,74.44
3904,1309,99,3,478.71
3905,1309,94,1,212.58
3906,1309,93,1,480.07
3907,1310,26,2,488.93
3908,1310,11,3,407.36
3909,1310,93,2,451.83
3910,1310,43,1,27.41
3911,1310,100,1,85.33
3912,1311,24,4,118.67
3913,1311,38,1,239.45
3914,1311,94,2,485.7
3915,1311,68,3,224.55
3916,1311,20,2,175.32
3917,1312,35,1,208.76
3918,1312,55,4,29.07
3919,1312,71,4,104.94
3920,1312,33,2,494.97
3921,1313,23,2,278.11
3922,1313,49,3,402.1
3923,1313,18,3,208.89
3924,1314,7,1,172.12
3925,1314,36,4,409.99
3926,1314,58,1,202.8
3927,1314,47,3,182.7
3928,1314,73,4,88.13
3929,1315,70,1,301.09
3930,1315,42,3,452.13
3931,1316,90,1,251.76
3932,1317,77,1,336.38
3933,1317,13,1,445.85
3934,1317,60,1,498.42
3935,1318,88,4,56.43
3936,1318,38,1,79.74
3937,1318,7,4,344.17
3938,1318,4,2,92.41
3939,1318,48,4,361.37
3940,1319,35,3,410.61
3941,1319,1,1,344.47
3942,1320,41,2,99.3
3943,1321,8,3,437.24
3944,1321,54,1,87.38
3945,1321,15,1,48.68
3946,1321,93,3,115.15
3947,1321,45,2,454.19
3948,1322,80,3,225.68
3949,1322,37,3,25.68
3950,1322,64,1,478.37
3951,1322,91,1,384.84
3952,1322,60,2,423.82
3953,1323,91,1,466.07
3954,1323,30,3,325.52
3955,1323,51,1,33.59
3956,1323,80,3,479.12
3957,1323,99,2,485.22
3958,1324,75,2,348.11
3959,1325,17,1,145.94
3960,1326,65,2,219.92
3961,1327,70,3,41.56
3962,1327,13,3,317.16
3963,1327,44,2,495.34
3964,1327,46,2,480.32
3965,1327,32,3,382.38
3966,1328,47,3,81.79
3967,1328,8,4,44.62
3968,1328,73,4,482.24
3969,1329,51,1,325.62
3970,1329,71,4,472.02
3971,1329,50,1,46.11
3972,1329,6,4,243.98
3973,1329,65,2,498.1
3974,1330,28,2,361.16
3975,1330,37,2,289.44
3976,1330,48,3,294.72
3977,1331,63,1,11.36
3978,1331,21,4,194.72
3979,1332,21,3,13.94
3980,1332,10,3,415.94
3981,1332,49,4,114.13
3982,1333,51,3,73.7
3983,1333,59,2,150.08
3984,1333,8,3,100.05
3985,1334,29,2,117.23
3986,1334,13,3,172.2
3987,1335,5,1,371.24
3988,1336,54,1,325.14
3989,1336,1,1,184.52
3990,1336,32,4,260.11
3991,1336,15,1,84.22
3992,1336,57,1,198.17
3993,1337,1,2,311.97
3994,1337,43,3,449.23
3995,1338,73,3,379.58
3996,1338,73,4,168.41
3997,1338,76,2,52.99
3998,1338,51,4,162.73
3999,1339,31,2,477.09
4000,1340,89,2,400.7
4001,1340,46,2,234.21
4002,1340,60,2,48.09
4003,1340,89,4,446.06
4004,1341,57,2,10.54
4005,1341,45,1,54.51
4006,1341,97,2,120.57
4007,1341,56,1,98.66
4008,1341,78,2,58.5
4009,1342,68,1,182.76
4010,1342,63,1,265.9
4011,1343,56,3,287.12
4012,1344,28,1,256.54
4013,1345,71,3,172.83
4014,1345,41,1,367.86
4015,1345,61,4,348.23
4016,1345,13,2,354.95
4017,1345,6,4,282.45
4018,1346,62,3,459.41
4019,1347,49,2,42.91
4020,1347,75,2,259.17
4021,1347,66,4,450.62
4022,1347,40,3,172.53
4023,1347,66,1,332.1
4024,1348,62,2,363.97
4025,1348,23,2,10.6
4026,1349,69,2,311.37
4027,1349,30,2,316.38
4028,1349,20,2,334.62
4029,1349,36,1,133.46
4030,1349,36,3,248.76
4031,1350,68,2,463.03
4032,1350,47,1,42.36
4033,1351,87,2,353.54
4034,1351,95,2,370.5
4035,1351,82,1,72.51
4036,1351,36,2,489.55
4037,1351,17,2,117.32
4038,1352,17,4,254.03
4039,1352,92,1,129.41
4040,1353,98,1,450.27
4041,1353,54,2,256.64
4042,1354,51,1,209.51
4043,1354,8,2,11.41
4044,1354,77,3,360.47
4045,1355,46,4,233.89
4046,1355,13,4,452.52
4047,1356,10,2,74.69
4048,1356,77,1,329.36
4049,1356,88,1,213.7
4050,1356,49,1,240.14
4051,1356,21,1,431.69
4052,1357,4,2,68.47
4053,1357,95,3,131.49
4054,1357,50,3,42.77
4055,1357,73,4,89.48
4056,1357,26,1,402.71
4057,1358,65,4,248.56
4058,1359,48,3,208.87
4059,1360,97,4,235.65
4060,1360,90,1,197.75
4061,1360,11,4,465.63
4062,1360,8,4,187.4
4063,1361,33,3,391.61
4064,1361,57,3,331.45
4065,1361,26,4,201.84
4066,1362,73,2,361.47
4067,1362,39,4,178.46
4068,1362,25,4,91.96
4069,1363,56,2,198.82
4070,1363,19,1,53.35
4071,1364,86,2,395.06
4072,1364,95,2,460.62
4073,1364,72,3,471.01
4074,1365,13,3,340.02
4075,1365,64,1,271.56
4076,1365,53,1,372.55
4077,1366,92,2,364.93
4078,1366,74,1,332.43
4079,1367,72,3,118.1
4080,1367,18,3,404.45
4081,1367,24,3,474.15
4082,1367,47,3,336.69
4083,1368,34,2,120.21
4084,1368,5,2,475.19
4085,1368,91,2,48.0
4086,1368,68,3,425.69
4087,1368,48,4,208.78
4088,1369,100,3,433.15
4089,1369,73,4,458.91
4090,1369,59,3,254.7
4091,1370,82,3,363.66
4092,1370,47,3,474.02
4093,1370,73,2,223.93
4094,1370,35,4,495.65
4095,1371,77,4,466.28
4096,1371,9,4,481.51
4097,1371,36,4,112.22
4098,1371,44,2,48.75
4099,1372,90,3,20.84
4100,1372,80,1,290.62
4101,1372,44,3,258.94
4102,1373,42,4,302.01
4103,1373,51,3,292.1
4104,1374,31,4,99.04
4105,1374,36,1,232.07
4106,1374,100,2,127.4
4107,1375,50,1,140.19
4108,1375,37,1,467.23
4109,1375,34,1,498.87
4110,1375,21,2,131.43
4111,1375,39,4,410.12
4112,1376,8,3,114.61
4113,1376,29,4,287.62
4114,1376,88,4,120.74
4115,1377,88,1,271.74
4116,1378,46,4,470.67
4117,1379,11,2,466.64
4118,1379,58,3,367.65
4119,1380,27,3,165.98
4120,1381,23,3,372.17
4121,1381,65,4,445.7
4122,1381,88,4,137.28
4123,1382,25,1,65.09
4124,1382,87,2,436.15
4125,1382,53,1,348.84
4126,1382,19,3,438.9
4127,1383,17,4,236.77
4128,1383,42,4,206.15
4129,1384,1,2,105.54
4130,1384,8,1,146.54
4131,1384,81,1,463.25
4132,1384,57,3,409.49
4133,1385,48,1,22.05
4134,1385,85,3,328.05
4135,1385,20,1,27.82
4136,1385,23,4,429.6
4137,1385,24,2,42.2
4138,1386,25,4,334.66
4139,1386,78,1,218.46
4140,1386,74,3,121.09
4141,1387,68,2,383.9
4142,1388,5,4,496.79
4143,1389,80,1,107.08
4144,1389,20,3,182.02
4145,1390,93,4,96.25
4146,1390,24,1,304.46
4147,1390,45,4,394.21
4148,1390,79,2,362.38
4149,1390,85,3,415.35
4150,1391,20,2,82.7
4151,1391,79,4,121.15
4152,1392,47,2,10.7
4153,1392,29,4,348.68
4154,1393,55,2,73.31
4155,1393,45,4,52.68
4156,1393,12,1,240.08
4157,1394,24,4,32.33
4158,1395,16,4,396.08
4159,1395,26,2,416.58
4160,1395,2,4,28.9
4161,1395,51,4,71.09
4162,1396,71,3,325.96
4163,1397,64,2,355.98
4164,1397,98,4,462.29
4165,1398,62,3,391.88
4166,1398,97,2,168.91
4167,1398,27,3,74.2
4168,1399,21,2,79.4
4169,1399,97,1,321.02
4170,1400,20,3,134.34
4171,1400,86,3,284.5
4172,1400,86,2,361.5
4173,1400,46,2,97.53
4174,1400,24,4,38.01
4175,1401,84,3,113.42
4176,1401,32,1,451.11
4177,1401,32,4,433.6
4178,1401,15,1,428.99
4179,1401,88,1,143.06
4180,1402,31,3,61.23
4181,1402,41,1,247.93
4182,1402,40,2,429.82
4183,1402,42,1,330.07
4184,1403,10,1,445.35
4185,1403,23,2,389.64
4186,1404,37,1,259.27
4187,1404,93,4,122.33
4188,1404,50,4,331.86
4189,1404,36,1,163.78
4190,1405,33,1,187.15
4191,1405,81,1,401.65
4192,1405,55,1,190.46
4193,1405,73,3,45.29
4194,1406,3,3,219.85
4195,1406,49,1,292.35
4196,1406,58,2,299.56
4197,1407,24,4,185.3
4198,1407,1,1,243.81
4199,1407,22,2,18.9
4200,1407,86,4,488.43
4201,1407,84,1,44.85
4202,1408,85,1,76.62
4203,1408,10,1,83.34
4204,1408,97,2,290.07
4205,1408,80,4,453.91
4206,1409,83,4,270.67
4207,1409,73,4,208.93
4208,1409,22,4,115.65
4209,1409,62,4,250.37
4210,1410,99,1,400.97
4211,1410,84,2,74.61
4212,1411,44,1,235.59
4213,1411,54,4,327.89
4214,1411,82,3,126.24
4215,1411,88,2,470.95
4216,1412,78,3,109.48
4217,1412,49,1,318.68
4218,1412,4,3,161.3
4219,1412,16,3,99.03
4220,1412,16,2,32.38
4221,1413,4,1,182.47
4222,1413,49,3,248.28
4223,1413,73,3,496.66
4224,1413,37,4,401.78
4225,1413,7,4,13.37
4226,1414,72,2,216.22
4227,1415,70,4,160.02
4228,1415,39,4,253.24
4229,1415,40,4,300.61
4230,1415,26,1,215.7
4231,1416,5,3,219.05
4232,1416,5,3,430.37
4233,1416,46,1,209.29
4234,1416,61,3,352.53
4235,1417,50,1,298.54
4236,1417,79,3,286.87
4237,1418,15,4,226.28
4238,1418,90,3,77.3
4239,1419,7,2,167.34
4240,1419,93,3,300.85
4241,1419,45,1,97.83
4242,1419,21,1,89.14
4243,1420,55,4,340.47
4244,1420,11,3,125.04
4245,1420,68,3,310.9
4246,1420,45,3,309.74
4247,1421,32,4,332.15
4248,1421,97,3,486.46
4249,1421,38,3,438.58
4250,1422,10,3,357.43
4251,1422,51,3,309.87
4252,1423,32,2,378.96
4253,1423,58,3,145.14
4254,1423,35,3,120.94
4255,1423,68,4,139.26
4256,1423,7,2,81.59
4257,1424,17,3,255.25
4258,1424,28,4,364.54
4259,1424,21,3,58.88
4260,1424,98,1,484.0
4261,1424,89,4,73.25
4262,1425,98,1,431.61
4263,1425,39,1,244.68
4264,1426,81,3,104.43
4265,1426,61,4,191.57
4266,1426,17,2,430.98
4267,1426,6,1,129.77
4268,1426,56,3,146.29
4269,1427,19,4,465.16
4270,1427,4,2,287.62
4271,1427,46,2,449.65
4272,1428,27,2,391.6
4273,1429,46,3,430.65
4274,1429,75,4,103.25
4275,1429,61,3,317.72
